"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0036287",14.1818722989093,1.52390375959693,0.5702415685339,2.67238280000336,0.00753146780470443,0.0686100344252477
"FBgn0036702",3109.38138330965,0.293843300956094,0.110079746866857,2.66936752054402,0.00759942457041387,0.0691539384632341
"FBgn0029915",360.837710051097,0.421966397136086,0.15841133124381,2.66373872262105,0.00772775586055116,0.070245468402689
"FBgn0015617",403.396216246538,0.34842236774402,0.130830123914055,2.6631662290017,0.00774091637181851,0.0702888625267724
"FBgn0038391",432.361177134377,-0.479402214394973,0.18007538462288,-2.66223068410463,0.00776246595493321,0.0704082545111421
"FBgn0040391",21.726859188949,-1.2249986323238,0.460203053296565,-2.66186550382225,0.00777089218788415,0.0704084837044941
"FBgn0028955",50.5522688358271,-0.706271417191606,0.265673805669154,-2.65841570422314,0.00785089878258437,0.0710565687870838
"FBgn0051849",57.5497103500278,0.693074344758628,0.260910411728283,2.65636905851197,0.00789871190190544,0.0714121946600534
"FBgn0052985",72.6392296118809,0.829264444995362,0.312304036636893,2.65531132394399,0.00792352446419586,0.0715593303172689
"FBgn0040765",1386.47583491168,0.404560002180763,0.152400178333234,2.65459008385254,0.00794048347389187,0.0716228212738853
"FBgn0020762",1114.33379844784,-0.366756444006301,0.138175506035977,-2.65427972386661,0.0079477911784529,0.0716228212738853
"FBgn0000547",341.819532101959,0.531569450835935,0.200295713675749,2.65392324718676,0.00795619217348613,0.0716228212738853
"FBgn0014009",1859.00959050985,-0.262684240569195,0.0991093977235783,-2.65044735012755,0.00803852551332629,0.0722863544283129
"FBgn0023181",398.544340125853,-0.326261927568397,0.123182435878378,-2.64860753273726,0.00808241317679564,0.0726013849689728
"FBgn0004872",985.746629941282,0.409616679230821,0.154691290263956,2.6479621349843,0.00809785947334539,0.0726013849689728
"FBgn0029504",1082.87624169375,-0.403288388711233,0.152305467636854,-2.64789173342617,0.00809954599045335,0.0726013849689728
"FBgn0033539",756.171403192706,0.286249324840792,0.10823270445554,2.6447581281532,0.00817493283233081,0.0731599615947542
"FBgn0033538",566.400210637801,-0.629013699504265,0.237850441408749,-2.64457654893857,0.00817932036920232,0.0731599615947542
"FBgn0250870",77.3700572149827,-0.682045459570429,0.25814677583015,-2.64208397481279,0.00823976235554236,0.0735197813073135
"FBgn0034029",473.373754663924,0.411500099524995,0.15575578003081,2.64195716809737,0.00824284792522576,0.0735197813073135
"FBgn0031957",32.2190269445413,-0.913773835854311,0.345886269283975,-2.64183321802837,0.00824586498375787,0.0735197813073135
"FBgn0026598",395.664784191531,0.345208318567027,0.13078996521311,2.63940982019946,0.00830505157407043,0.0739687962192182
"FBgn0004133",1192.38423551683,-0.288026227047819,0.109184542361012,-2.63797622648339,0.0083402428560584,0.0741258960899383
"FBgn0040660",1192.72802393879,-0.292578691386299,0.110910517066175,-2.6379706733468,0.008340379431191,0.0741258960899383
"FBgn0032603",246.71921097819,-0.419587716072047,0.159133946917053,-2.63669521306319,0.00837180145127129,0.074326343181255
"FBgn0027932",13981.6930017136,0.273267681079468,0.103701070684034,2.63514811637853,0.00841005755323711,0.0745404485937424
"FBgn0036199",495.877380986982,-0.327449091161311,0.12426906107305,-2.63500092729294,0.00841370532987476,0.0745404485937424
"FBgn0051460",236.20187781035,0.508724945523598,0.193190566105058,2.63328047419744,0.00845644825668056,0.0748400135578034
"FBgn0260746",1140.35433924581,0.418972942012052,0.159177657027329,2.63210898964369,0.00848566363670022,0.0750022354372979
"FBgn0030364",549.665261465605,0.321768532118109,0.122260456389338,2.63182832471554,0.0084926764622355,0.0750022354372979
"FBgn0033224",1482.88703335964,-0.321897870575499,0.122376937772747,-2.63038017157498,0.00852894311672519,0.0752432339592356
"FBgn0029659",56.8401278911222,0.853080406980719,0.324614051402898,2.62798361098026,0.00858926538074968,0.0756957236131052
"FBgn0039321",117.919921257883,-0.476807851774044,0.181776285372689,-2.62304761480004,0.00871470923789141,0.0766428265746903
"FBgn0038349",2301.21967129094,-0.323951623482821,0.123502577685837,-2.6230353208245,0.00871502371145208,0.0766428265746903
"FBgn0020764",820.165515573983,-0.376685331340299,0.143687020248356,-2.62156825779543,0.0087526233177317,0.0768928050586053
"FBgn0053468",10.6407081804696,1.60045976545638,0.611069104432517,2.61911419485475,0.00881584304048403,0.0773671000233473
"FBgn0027621",804.04572204685,-0.371777683784637,0.14202801429315,-2.61763628559417,0.00885411235690319,0.0775480409048809
"FBgn0005636",402.527246340189,-0.632110483356311,0.241484440631218,-2.61760336071356,0.00885496660851581,0.0775480409048809
"FBgn0035533",3291.23063519904,-0.250885092009074,0.0958634291453857,-2.61710950928517,0.0088677886550217,0.0775792658849028
"FBgn0052068",556.930038604087,-0.367113333681,0.140349119179097,-2.61571526653141,0.00890407744752226,0.0778155089548322
"FBgn0010238",2020.11468445921,0.288706560757082,0.110400348743396,2.61508739821216,0.00892046262543491,0.0778774971497604
"FBgn0031483",661.059461242404,0.316352533595651,0.121212115690242,2.60990852105982,0.00905664376503716,0.0788485334051785
"FBgn0016694",1207.75759620444,-0.553254195696124,0.211985502206143,-2.60986808030918,0.009057714438797,0.0788485334051785
"FBgn0004512",501.934150034341,0.405004605205453,0.155186960624499,2.60978502044016,0.00905991381329041,0.0788485334051785
"FBgn0033266",605.147764659256,-0.278676581087323,0.106799494520952,-2.60934363348183,0.00907160947119301,0.0788684221764197
"FBgn0037812",14.049721213246,1.26099581589493,0.483462355779813,2.60826060358097,0.00910036420880554,0.0790364273927453
"FBgn0031048",919.169755465334,0.409343200044229,0.157028829333645,2.60680285130626,0.00913919638928023,0.0792915164995421
"FBgn0031885",577.499563465356,-0.394596453042951,0.151756699431532,-2.60019132282842,0.00931717987578222,0.0807521039699388
"FBgn0025390",159.056879665319,0.642789157811791,0.24745860975037,2.59756230935032,0.00938880843765773,0.0812888466074478
"FBgn0015575",714.748619566212,0.391715208397667,0.150978206575874,2.59451491232817,0.00947245043073843,0.0819283870588429
"FBgn0035170",16.7576536780755,1.69120073313943,0.651992973213947,2.59389411024293,0.00948957086171053,0.0819918488577278
"FBgn0031405",173.005406638923,-0.593740122847332,0.228978484617283,-2.59299524948694,0.00951440847877717,0.0821217893518347
"FBgn0259109",127.323224745604,0.50655204588624,0.195484946270681,2.59125858819245,0.00956256074182337,0.0824524913345902
"FBgn0037592",390.662197608292,-0.331706006494162,0.12807735564244,-2.58988800034412,0.00960071621114422,0.0826745092947076
"FBgn0004390",2666.20760391378,0.277534518745632,0.107171680252408,2.589625525064,0.00960803866520048,0.0826745092947076
"FBgn0039544",1149.52581200992,0.308241102041051,0.119230325567518,2.58525757246632,0.00973062750078018,0.0836434759836294
"FBgn0038071",6.09974842412175,2.09219888735997,0.809361009572222,2.58500083722315,0.00973787609487243,NA
"FBgn0261445",6659.47560733307,-0.258360372372843,0.100057515820175,-2.58211859703945,0.00981958339232247,0.0841902738263846
"FBgn0044020",153.498818481706,0.541793109878601,0.209834583707295,2.58200102340788,0.00982292936356446,0.0841902738263846
"FBgn0036460",655.251019413819,-0.315835435056375,0.122324369802405,-2.58195023253792,0.00982437511063168,0.0841902738263846
"FBgn0028954",1735.17561042829,0.350245454121084,0.135690539568459,2.58120761576291,0.00984553514090678,0.0842854239182224
"FBgn0051324",864.441705676464,0.339257632546151,0.131466148151471,2.5805702632686,0.00986372815633762,0.0843550057941485
"FBgn0036389",2343.86711061557,0.257655091537073,0.100032666061339,2.57570953251492,0.0100034642510886,0.0854215133156598
"FBgn0000078",29.0159476197304,-1.02029911580308,0.396151987434878,-2.5755244152872,0.0100088206748572,0.0854215133156598
"FBgn0020270",829.767330787166,0.259490914562217,0.100804593203233,2.57419732887622,0.0100472951852748,0.0856626459285735
"FBgn0028684",1020.66933791929,0.293086602842644,0.113895063567189,2.57330382602356,0.0100732735052808,0.0857134048993343
"FBgn0051630",78.1062885221663,-0.549865734140909,0.213682069151424,-2.57328907532832,0.0100737028786355,0.0857134048993343
"FBgn0026084",845.981358263385,0.434097575695501,0.168806674519257,2.57156642017718,0.0101239593416206,0.0860536544037753
"FBgn0086532",1666.68574967827,0.330371357650313,0.128673581363978,2.56751505746774,0.0102430340681015,0.0869775770260983
"FBgn0025525",59.1615786219167,0.717773633567039,0.279778987742056,2.56550228935989,0.0103026541479058,0.0873952878680151
"FBgn0023545",1094.98046510881,0.310584850663222,0.121111598845936,2.56445174221761,0.01033389484858,0.087571660996915
"FBgn0000634",352.304051150188,0.377097216442367,0.147208585611502,2.56165233077888,0.0104175545225219,0.0881118095211731
"FBgn0062440",291.885487939206,-0.407731113477117,0.15916977228973,-2.5616114643611,0.010418780254628,0.0881118095211731
"FBgn0052436",409.917648537559,0.459536963518477,0.179467150713804,2.56056309854331,0.0104502684503646,0.0881118095211731
"FBgn0034127",18.4746441665518,-1.16585982014655,0.455321905920801,-2.56051774576675,0.0104516325524795,0.0881118095211731
"FBgn0029693",644.293404353671,0.282036247127047,0.110156432615674,2.56032480745856,0.0104574374420407,0.0881118095211731
"FBgn0027506",518.509593981309,-0.294334831587166,0.1149648470058,-2.56021592037013,0.0104607147683531,0.0881118095211731
"FBgn0029506",11687.1464508272,0.399979775028196,0.156271406960281,2.55951989431987,0.0104816856313109,0.0881998065020245
"FBgn0031127",9.9118213241681,-1.6059594570587,0.627884313818239,-2.55773145102585,0.0105357420111197,0.088478973651064
"FBgn0053056",344.060830715347,-0.456080731563868,0.178315088251518,-2.55772372397648,0.0105359761011528,0.088478973651064
"FBgn0010482",9.33943884277437,1.65833408756444,0.648495955996993,2.55720035295352,0.0105518423366395,0.0885235141375128
"FBgn0038260",58.8234490262237,-0.650933915112448,0.254692491847676,-2.55576405252555,0.0105954936965253,0.0888008326705787
"FBgn0050011",4625.68925843423,-0.349001895024895,0.136577936839557,-2.55533143273997,0.0106086731071008,0.0888224668437683
"FBgn0029895",118.688667492151,0.628041125720678,0.245987496070495,2.55314247981407,0.0106755815478134,0.0892834353255556
"FBgn0027929",494.81412444409,0.465713971557006,0.182438152675054,2.5527224691126,0.0106884625917577,0.0892834353255556
"FBgn0029823",2341.91810773947,0.424887863151632,0.166496880210696,2.55192687462942,0.0107129000661597,0.0892834353255556
"FBgn0038966",339.146719345506,-0.349762958039531,0.137063933542943,-2.5518234374176,0.0107160808893349,0.0892834353255556
"FBgn0004797",183.682548986622,-0.579613030563587,0.227139453929609,-2.55179371322787,0.0107169951005261,0.0892834353255556
"FBgn0030160",24.7653500854541,0.916695590167812,0.359368034418132,2.55085456237662,0.0107459157987133,0.0894354720049811
"FBgn0031079",3852.23795376463,0.390682357096311,0.153484745791187,2.54541488851164,0.010914796831158,0.0907509050019196
"FBgn0033134",135.745610068893,-0.529405828816043,0.208054811037138,-2.54454980481823,0.0109418706591194,0.090885845385609
"FBgn0033038",664.065852106502,0.285848729059227,0.112396005922916,2.54322853122797,0.0109833366828768,0.0911341116583032
"FBgn0039379",715.385566837754,0.275950480350544,0.108517804232873,2.542905123277,0.0109935075631243,0.0911341116583032
"FBgn0015240",541.378025132796,-0.297238369051828,0.11703463627135,-2.53974702294685,0.0110932676103918,0.0917320513508926
"FBgn0035137",1069.49969961871,-0.265535898553981,0.104557051284468,-2.53962688591456,0.0110970784013354,0.0917320513508926
"FBgn0030545",311.718763895342,0.423592497049712,0.166815074111432,2.53929388159942,0.011107647500816,0.0917320513508926
"FBgn0261550",9612.74115052019,-0.32812755747934,0.12922283819389,-2.53923812590316,0.0111094179836721,0.0917320513508926
"FBgn0259683",114.960907976033,0.701979395124241,0.27656538016875,2.53820414795199,0.0111422966864239,0.0919129808355499
"FBgn0025693",854.576372927002,-0.386161346224972,0.152173782093662,-2.5376338874675,0.0111604669338143,0.0919614498456084
"FBgn0024277",6533.60767880992,0.254606359839378,0.100355562937556,2.53704281443572,0.011179328104655,0.0919614498456084
"FBgn0003575",923.910287307321,-0.320511112600442,0.126335307226782,-2.5369876373918,0.0111810902508859,0.0919614498456084
"FBgn0026143",315.527943541867,-0.394683528622888,0.155860917053997,-2.53228029247482,0.0113323363497157,0.0931140303401636
"FBgn0038282",3.90538570793821,2.53215871119175,1.00103485448963,2.52954100432673,0.0114211827774287,NA
"FBgn0027604",282.8919702201,-0.580852483503265,0.229732933825018,-2.52838142895823,0.0114589784905784,0.0940623885695762
"FBgn0030456",697.701775495863,0.316491440188806,0.125264341290693,2.52658846825645,0.0115176375976978,0.0944513901235862
"FBgn0013810",476.751660394527,0.375835195753448,0.148801130591955,2.52575497416125,0.0115449970927922,0.0945832068765314
"FBgn0001092",9128.39640147106,0.375070279697649,0.14865576303563,2.52307930778137,0.0116332161529728,0.0951284072074134
"FBgn0031143",639.661886729027,0.354711979752992,0.140588789286159,2.52304598079296,0.0116343187337863,0.0951284072074134
"FBgn0035590",204.789052188606,0.408563853136063,0.161954652872339,2.52270525045128,0.0116455966823537,0.0951284072074134
"FBgn0038972",385.108565684198,0.332413164536374,0.13185681614004,2.52101616182913,0.011701647736665,0.0954723773565923
"FBgn0015562",580.62571197486,0.30389590171079,0.120557712225329,2.52075040328232,0.0117104884766229,0.0954723773565923
"FBgn0010053",178.081405225812,-0.519025780951641,0.205929385524453,-2.52040659291925,0.0117219344835182,0.095472821094622
"FBgn0030768",675.213973567812,0.421640229017228,0.167380300270213,2.51905527912512,0.011767018132857,0.0957469698752181
"FBgn0013347",605.426683802992,0.402607154201337,0.159893663030003,2.51796817066972,0.0118033987054923,0.0959498395254423
"FBgn0051955",409.975321795764,-0.556299160801547,0.22116166422056,-2.51535076281014,0.0118914009636028,0.0965715421278636
"FBgn0003890",1642.41073144459,-0.497160313557787,0.1977417767045,-2.51418957512822,0.0119306282689442,0.0967963170590723
"FBgn0038874",103.792034605372,-0.683044027970831,0.271728763874222,-2.5136979178509,0.0119472720061792,0.0968376080113999
"FBgn0030026",212.170189060858,0.566191440154065,0.22530257706894,2.5130269148267,0.0119700202301046,0.0968454647377303
"FBgn0004359",83.9659141785841,0.64497724532319,0.256657545193719,2.5129876654761,0.0119713520425115,0.0968454647377303
"FBgn0085450",1407.20805105508,-0.423253084467502,0.168499162490745,-2.5119002267489,0.0120083033871131,0.0970507142597832
"FBgn0003887",24176.5896121466,0.421235747808706,0.167822651032671,2.51000532536398,0.0120729340913576,0.0974249149486717
"FBgn0037363",1689.64701424447,-0.277514108512619,0.110578987970969,-2.50964594273079,0.0120852265255981,0.0974249149486717
"FBgn0023537",1788.45971849447,-0.323047706093771,0.128728793897737,-2.50952173412269,0.0120894775738717,0.0974249149486717
"FBgn0032772",108.829157736577,0.468731893780605,0.186815609288837,2.50906171901243,0.0121052331689755,0.0974581740530105
"FBgn0053329",602.559433381411,-0.499789712759362,0.199231007646044,-2.50859401186835,0.0121212708722684,0.0974936383689844
"FBgn0035158",917.738366006911,0.24327489146234,0.097095068138256,2.50553293928313,0.0122267009251509,0.0982014700441974
"FBgn0032018",1734.06257744949,-0.312640176600771,0.124788563734019,-2.50535920316503,0.0122327090712495,0.0982014700441974
"FBgn0053318",4.37849351116804,2.37619670383732,0.949104405352062,2.50361992889063,0.0122930010179107,NA
"FBgn0038530",31.0434922270638,0.899484783228774,0.359613007251825,2.5012576438841,0.0123753111806223,0.0992409261349584
"FBgn0030057",350.561893477917,0.322637100348355,0.129008929412524,2.50088968118385,0.012388176117244,0.0992409261349584
"FBgn0030904",12.4709872064484,-1.48487397988785,0.593846925950701,-2.50043220735829,0.0124041871140295,0.0992409261349584
"FBgn0032900",29.5437388494565,-0.871564912734194,0.348587074473776,-2.50027891610698,0.0124095562092157,0.0992409261349584
"FBgn0085407",22.6603745458631,0.944618403407219,0.378116325435564,2.498221684343,0.0124818111056256,0.0997236023605799
"FBgn0037073",973.101634842171,-0.252146004137582,0.100987239032111,-2.49681055303837,0.0125315885872592,0.0999488568374941
"FBgn0029976",2312.58850054946,-0.221126685482239,0.0885763772496315,-2.49645212807752,0.0125442599427635,0.0999488568374941
"FBgn0030938",24.8063814237979,0.957644979565222,0.383645434267461,2.49617197033445,0.0125541722243602,0.0999488568374941
"FBgn0039260",1088.27658866275,-0.259253422445455,0.103873878371794,-2.49584810453995,0.0125656395854288,0.0999488568374941
"FBgn0034753",7775.27112640978,0.393514751778849,0.15767487012288,2.49573537921531,0.012569633111409,0.0999488568374941
"FBgn0036746",1210.60441672177,-0.459171648460264,0.184068743935273,-2.49456609874912,0.0126111235992526,0.100183722166195
"FBgn0260952",21223.8764679663,-0.528053433912627,0.211720629574688,-2.49410477842145,0.0126275263116166,0.100219032213692
"FBgn0031183",428.520522154771,-0.347146750978017,0.139260586592813,-2.49278535636969,0.0126745440034968,0.10049702298326
"FBgn0034491",1217.01457165927,-0.257337336599083,0.103348635230501,-2.48999259666212,0.0127745756250776,0.101119285335265
"FBgn0029594",399.77840027462,0.342442074428499,0.137531307439709,2.48992088276787,0.0127771534625994,0.101119285335265
"FBgn0039125",1090.59701291204,0.36373918331491,0.14611686954535,2.48937158622891,0.0127969138236856,0.101180127128593
"FBgn0085379",26.8986509808322,-1.04301544538651,0.41924878620646,-2.48781983324068,0.0128528826798515,0.101526870631324
"FBgn0024939",49460.424883288,-0.546314643937836,0.219717196527079,-2.48644463234131,0.0129026645464084,0.101824135182155
"FBgn0035338",866.506941377339,-0.432235857879074,0.173929125854009,-2.48512637407194,0.0129505451692875,0.102105850483348
"FBgn0051798",35.8702860809321,-0.976969187505997,0.393239183239962,-2.48441464926406,0.0129764610993418,0.102214023001488
"FBgn0030863",1626.5096663503,0.350307833389986,0.141043160163642,2.48369245969496,0.0130028049636546,0.102325360000366
"FBgn0004687",2443.28892944058,-0.276194573668912,0.111258108332662,-2.48246692135992,0.0130476181341055,0.102581695667859
"FBgn0025740",841.474495142861,-0.57148221197963,0.230299208592545,-2.48147709873689,0.013083911758419,0.102770632096823
"FBgn0033702",7.48620224566376,1.75613006924162,0.708653202960368,2.47812337812835,0.0132075465619391,0.103576316458853
"FBgn0019957",1168.21408832017,-0.361277023188175,0.145792344442054,-2.4780246491733,0.0132112018010397,0.103576316458853
"FBgn0025820",192.744457505966,0.469521532255654,0.189522681607596,2.47738966266735,0.0132347322693835,0.103663823504395
"FBgn0036478",1138.02908011045,-0.253525809268363,0.102395598902971,-2.47594439589734,0.0132884271952482,0.103918687229293
"FBgn0036365",1008.04217294566,0.301475951216127,0.121766815896947,2.47584655142228,0.0132920692888441,0.103918687229293
"FBgn0016041",1127.94322608432,0.238930279981553,0.0965838521091083,2.47381187190215,0.0133680069928041,0.104414973538389
"FBgn0052485",206.247516671875,-0.429449263072082,0.173694822161957,-2.47243560704219,0.0134195886960412,0.104720272682981
"FBgn0032248",288.04580129342,0.386547851055675,0.156511872249782,2.46976696080137,0.0135201096277774,0.105321595235369
"FBgn0033663",19248.3541488117,0.293991881063578,0.119038413839512,2.46972276915533,0.0135217797963556,0.105321595235369
"FBgn0029870",2379.60852555909,-0.271818158244425,0.110162690834862,-2.46742482581412,0.013608879307713,0.105901594687041
"FBgn0085442",4587.10648749387,-0.225831989676104,0.0915840653724836,-2.4658436897032,0.0136690969771423,0.106271522973497
"FBgn0039612",5765.08537782619,-0.29907449220937,0.121524090006985,-2.46103050178924,0.0138538587514986,0.107545108967686
"FBgn0027601",455.666303267357,-0.334861399750753,0.13607227406559,-2.46090838159536,0.0138585750727958,0.107545108967686
"FBgn0053108",31.0018264397833,0.823587588586052,0.334735536865039,2.46041276734269,0.0138777304098754,0.107594133732808
"FBgn0035210",332.069049545463,0.339373042433747,0.138189065879476,2.45586031191308,0.0140547777932068,0.108866074570116
"FBgn0014127",1025.16311953818,0.270592806051298,0.110354138170765,2.45204040860321,0.0142048709137351,0.109927075833808
"FBgn0003870",1504.3442242895,-0.289449887215872,0.11809759820871,-2.45093796661585,0.0142484506496332,0.110162605991306
"FBgn0011770",275.486009037662,0.379004354420669,0.154710949758134,2.44975779033858,0.0142952339200277,0.110422447450463
"FBgn0037434",1010.74359058691,0.297166137409083,0.121404280262058,2.44774020131441,0.0143755269002445,0.110940415240285
"FBgn0034530",93.390001931855,-0.511795615986055,0.209160935577813,-2.44689867432561,0.0144091341114981,0.111071671474147
"FBgn0031845",609.194637035492,-0.310284069538314,0.126827619867184,-2.44650234596572,0.0144249858637461,0.111071671474147
"FBgn0039801",145.419813311672,-0.545599302804388,0.223028611705523,-2.44631977319921,0.0144322933105054,0.111071671474147
"FBgn0036621",1680.13167241019,-0.243193094101136,0.0994797842386664,-2.44464838723092,0.0144993421643882,0.111485308880493
"FBgn0085429",22.8946002942112,1.15898268636166,0.474328883289408,2.44341579691345,0.0145489642352478,0.1117264304393
"FBgn0035933",10.5489888574361,1.36199236486938,0.557503369156719,2.44302086807033,0.0145648950676169,0.1117264304393
"FBgn0038638",807.636242031099,-0.261204877545779,0.106938242391113,-2.44257687152231,0.0145828235800097,0.1117264304393
"FBgn0033269",2052.95604275729,-0.311350741103345,0.127480748408288,-2.4423353721314,0.0145925834556335,0.1117264304393
"FBgn0034688",302.20883058777,-0.351334224651931,0.143858705937818,-2.44221732957749,0.0145973560829297,0.1117264304393
"FBgn0001128",269.15925155333,-0.34969788306037,0.143254581417375,-2.44109388754219,0.0146428473488711,0.111972357327453
"FBgn0036294",5.807331144415,-2.02319722470436,0.828956040084299,-2.44065683446689,0.0146605785712945,NA
"FBgn0053643",14.3131705367409,1.50849442383854,0.619954078679583,2.43323574393031,0.0149645542426691,0.114328103106481
"FBgn0031399",756.286585384197,-0.274143070794322,0.112709719734967,-2.43229307498022,0.0150035616926934,0.114521721809165
"FBgn0028694",1604.86890326466,0.281795426819104,0.115907117474382,2.43121762458967,0.0150481729692343,0.114757723071113
"FBgn0031812",329.951160042406,-0.309670000868017,0.127415490699545,-2.43039523034323,0.0150823658938608,0.114913916869498
"FBgn0033738",1338.7431497431,0.247334706789688,0.10205489549415,2.42354573577379,0.0153698177780691,0.116997677382377
"FBgn0003124",2303.29025935007,0.232232734991,0.095976055616516,2.41969451129471,0.0155335506164621,0.118136740214672
"FBgn0005585",21155.4566702134,0.27473347774946,0.113602412880602,2.41837713463189,0.0155899094789173,0.118457870664376
"FBgn0259167",107.782849571873,-0.528954397616027,0.218881964853948,-2.41661937733874,0.0156653884714069,0.11892356954607
"FBgn0011591",69.5736361707942,0.602683422971357,0.249591159120206,2.41468257568009,0.0157489278269743,0.119449560287667
"FBgn0039139",238.108696952456,0.336753100098114,0.139512570561581,2.41378320779683,0.0157878529838117,0.119636524283297
"FBgn0036620",40.7854984976678,0.751101630202251,0.311981280142494,2.40752147006767,0.0160612177863114,0.121544343140981
"FBgn0046225",199.734631349121,0.421231737533598,0.174982126190512,2.407284370719,0.0160716499478924,0.121544343140981
"FBgn0032082",369.821776654338,0.417542880317006,0.173489378834779,2.40673453972447,0.0160958649508333,0.121544343140981
"FBgn0032013",100.20422909008,0.466942224168426,0.194018068149702,2.40669453428502,0.0160976280737965,0.121544343140981
"FBgn0029155",3913.23335176502,-0.222502845543574,0.0925438398950381,-2.40429666411004,0.0162036177240707,0.122161565570984
"FBgn0033212",2388.17990243238,0.242006117757548,0.100660316408611,2.40418594329836,0.0162085265379948,0.122161565570984
"FBgn0035891",131.723660354964,0.518587854361253,0.215798821752678,2.40310790461866,0.0162563898002678,0.122399373016477
"FBgn0034997",5118.86657775766,0.248382411533619,0.103371301724098,2.40281787489298,0.0162692878582932,0.122399373016477
"FBgn0028325",2685.65847917105,-0.326327551336691,0.13597461067243,-2.39991532038898,0.0163988649548416,0.123263575952043
"FBgn0037553",261.886030899243,-0.558292304103561,0.232751170615167,-2.39866593421628,0.0164549191418169,0.123574083626852
"FBgn0029521",100.400664105919,0.559248335780879,0.233339751985221,2.39671265192868,0.0165428911689246,0.124032524977938
"FBgn0037021",601.477653992852,-0.258992731772686,0.108071344289958,-2.3964977346613,0.0165525958036816,0.124032524977938
"FBgn0003308",241.664675146684,-0.468667111511016,0.195577374047066,-2.39632582140218,0.0165603621823544,0.124032524977938
"FBgn0030040",2147.22285889751,0.380705953972076,0.15890779753254,2.39576634931409,0.0165856591346759,0.124103140673882
"FBgn0036546",214.74932393348,0.368697485305232,0.15391493879807,2.39546263789865,0.0165994058818066,0.124103140673882
"FBgn0039296",591.859734040188,0.304528883195387,0.127376454377775,2.39077845809877,0.0168126944651835,0.125433189548394
"FBgn0051663",7.63715621728299,1.68688318050229,0.705613289279132,2.39066242959461,0.0168180080802981,0.125433189548394
"FBgn0024238",3832.97916266245,-0.230649834955302,0.0964831643634563,-2.39057079519525,0.0168222055903108,0.125433189548394
"FBgn0029761",20.0275970680162,1.00993402791943,0.422674979269704,2.38938682782783,0.0168765225122654,0.125726342378041
"FBgn0029825",87.1819410325014,0.58388625776316,0.244412455037407,2.38893823014788,0.0168971430249593,0.125768166689328
"FBgn0037847",255.443902926728,-0.341461120773991,0.143129706965699,-2.38567609766589,0.0170477583966235,0.126776630986781
"FBgn0028690",1751.81927629912,0.235679020106076,0.0988725086185907,2.38366582783116,0.0171411597536574,0.12735820912713
"FBgn0028428",95.6953679238565,0.460642084254585,0.193407188558103,2.38172162931886,0.0172319180398686,0.127919136485508
"FBgn0040009",473.129949461067,-0.605195550620845,0.254154243141405,-2.38121364074229,0.0172557011009853,0.127982328254299
"FBgn0004066",2809.82740371028,0.406538934223614,0.170764693655721,2.38069665058069,0.0172799351551544,0.128048750252298
"FBgn0031016",122.892836487763,-0.500953286429549,0.210639737279514,-2.37824682512206,0.0173951777004814,0.128788855395526
"FBgn0260748",4501.1660184769,-0.21123431408127,0.088837593659656,-2.37775816948089,0.0174182450640544,0.128845818077529
"FBgn0032237",2710.80949364607,0.371145260995966,0.156365024958839,2.373582334628,0.0176164649659786,0.130197171851734
"FBgn0011766",5554.99939944997,-0.242977189315516,0.10244514753081,-2.37177841188077,0.0177027039283251,0.130719261342108
"FBgn0085400",5.83576333227925,1.86453198492025,0.786169978676238,2.37166520662589,0.0177081281752035,NA
"FBgn0039255",36.1206357368579,-0.742609218575886,0.313398732655649,-2.36953484873162,0.0178104765614941,0.131352274628785
"FBgn0037224",2.568979447017,-3.52395866159774,1.48732730893088,-2.36932290588468,0.017820687185037,NA
"FBgn0035558",5474.16977547825,-0.30345196734816,0.128083900673807,-2.36916556844225,0.017828270438605,0.131352274628785
"FBgn0035151",86.1243174758491,0.60745094699743,0.256414800988127,2.36901670518449,0.0178354478615389,0.131352274628785
"FBgn0033581",1019.95687001371,-0.240617602755328,0.101637427355229,-2.3674113859096,0.0179130091312068,0.131807664204253
"FBgn0038554",40.9846767262819,0.770113361715262,0.325362699751385,2.36693807342919,0.0179359336355114,0.131860578771247
"FBgn0032130",412.279470621519,-0.313461593997681,0.132476728094662,-2.36616346513099,0.0179735066078257,0.131912574251628
"FBgn0017577",1363.93035712838,0.286930286907234,0.121264965472305,2.36614331096943,0.0179744851205535,0.131912574251628
"FBgn0033760",5.33134165681355,2.08710065291089,0.884373253570572,2.35997713011381,0.0182760617202011,NA
"FBgn0034094",206.982303962627,-0.555963884203669,0.235637853823668,-2.3593997109637,0.0183045277779853,0.134217189245228
"FBgn0033524",29.9198450380724,0.915150966868803,0.387941825195779,2.35899020789254,0.0183247392962698,0.134244332062515
"FBgn0028420",1411.15093236031,-0.345656278316916,0.146553484512497,-2.35856745042074,0.0183456254943276,0.134244332062515
"FBgn0038309",62.4333614611742,0.569712783144233,0.241572422942448,2.35835190211244,0.0183562826087152,0.134244332062515
"FBgn0015288",7085.88212031498,-0.390004440109054,0.165520047320751,-2.356236881405,0.0184611410176892,0.134787962096354
"FBgn0085483",51.9526246305806,-0.835442266699663,0.35457130115754,-2.35620385511253,0.018462782542252,0.134787962096354
"FBgn0030467",820.865883550068,0.285187345684844,0.121125888596259,2.35447061722239,0.0185491101127273,0.135300341039832
